match_id,seleccion,fecha,competicion,equipo_local,equipo_visitante,goles_local,goles_visitante,local__1st_half__accurate_through_passes,local__1st_half__ball_possession,local__1st_half__big_chances,local__1st_half__blocked_shots,local__1st_half__clearances,local__1st_half__corner_kicks,local__1st_half__crosses,local__1st_half__duels_won,local__1st_half__errors_leading_to_goal,local__1st_half__errors_leading_to_shot,local__1st_half__expected_assists_xa,local__1st_half__expected_goals_xg,local__1st_half__fouls,local__1st_half__free_kicks,local__1st_half__goalkeeper_saves,local__1st_half__goals_prevented,local__1st_half__headed_goals,local__1st_half__hit_the_woodwork,local__1st_half__interceptions,local__1st_half__long_passes,local__1st_half__offsides,local__1st_half__passes,local__1st_half__passes_in_final_third,local__1st_half__red_cards,local__1st_half__shots_inside_the_box,local__1st_half__shots_off_target,local__1st_half__shots_on_target,local__1st_half__shots_outside_the_box,local__1st_half__tackles,local__1st_half__throw_ins,local__1st_half__total_shots,local__1st_half__touches_in_opposition_box,local__1st_half__xg_on_target_xgot,local__1st_half__xgot_faced,local__1st_half__yellow_cards,local__2nd_half__accurate_through_passes,local__2nd_half__ball_possession,local__2nd_half__big_chances,local__2nd_half__blocked_shots,local__2nd_half__clearances,local__2nd_half__corner_kicks,local__2nd_half__crosses,local__2nd_half__duels_won,local__2nd_half__errors_leading_to_goal,local__2nd_half__errors_leading_to_shot,local__2nd_half__expected_assists_xa,local__2nd_half__expected_goals_xg,local__2nd_half__fouls,local__2nd_half__free_kicks,local__2nd_half__goalkeeper_saves,local__2nd_half__goals_prevented,local__2nd_half__headed_goals,local__2nd_half__hit_the_woodwork,local__2nd_half__interceptions,local__2nd_half__long_passes,local__2nd_half__offsides,local__2nd_half__passes,local__2nd_half__passes_in_final_third,local__2nd_half__red_cards,local__2nd_half__shots_inside_the_box,local__2nd_half__shots_off_target,local__2nd_half__shots_on_target,local__2nd_half__shots_outside_the_box,local__2nd_half__tackles,local__2nd_half__throw_ins,local__2nd_half__total_shots,local__2nd_half__touches_in_opposition_box,local__2nd_half__xg_on_target_xgot,local__2nd_half__xgot_faced,local__2nd_half__yellow_cards,local__accurate_through_passes,local__ball_possession,local__big_chances,local__blocked_shots,local__clearances,local__corner_kicks,local__crosses,local__duels_won,local__errors_leading_to_goal,local__errors_leading_to_shot,local__expected_assists_xa,local__expected_goals_xg,local__fouls,local__free_kicks,local__goalkeeper_saves,local__goals_prevented,local__headed_goals,local__hit_the_woodwork,local__interceptions,local__long_passes,local__offsides,local__passes,local__passes_in_final_third,local__shots_inside_the_box,local__shots_off_target,local__shots_on_target,local__shots_outside_the_box,local__tackles,local__throw_ins,local__total_shots,local__touches_in_opposition_box,local__xg_on_target_xgot,local__xgot_faced,local__yellow_cards,visitante__1st_half__accurate_through_passes,visitante__1st_half__ball_possession,visitante__1st_half__big_chances,visitante__1st_half__blocked_shots,visitante__1st_half__clearances,visitante__1st_half__corner_kicks,visitante__1st_half__crosses,visitante__1st_half__duels_won,visitante__1st_half__errors_leading_to_goal,visitante__1st_half__errors_leading_to_shot,visitante__1st_half__expected_assists_xa,visitante__1st_half__expected_goals_xg,visitante__1st_half__fouls,visitante__1st_half__free_kicks,visitante__1st_half__goalkeeper_saves,visitante__1st_half__goals_prevented,visitante__1st_half__headed_goals,visitante__1st_half__hit_the_woodwork,visitante__1st_half__interceptions,visitante__1st_half__long_passes,visitante__1st_half__offsides,visitante__1st_half__passes,visitante__1st_half__passes_in_final_third,visitante__1st_half__red_cards,visitante__1st_half__shots_inside_the_box,visitante__1st_half__shots_off_target,visitante__1st_half__shots_on_target,visitante__1st_half__shots_outside_the_box,visitante__1st_half__tackles,visitante__1st_half__throw_ins,visitante__1st_half__total_shots,visitante__1st_half__touches_in_opposition_box,visitante__1st_half__xg_on_target_xgot,visitante__1st_half__xgot_faced,visitante__1st_half__yellow_cards,visitante__2nd_half__accurate_through_passes,visitante__2nd_half__ball_possession,visitante__2nd_half__big_chances,visitante__2nd_half__blocked_shots,visitante__2nd_half__clearances,visitante__2nd_half__corner_kicks,visitante__2nd_half__crosses,visitante__2nd_half__duels_won,visitante__2nd_half__errors_leading_to_goal,visitante__2nd_half__errors_leading_to_shot,visitante__2nd_half__expected_assists_xa,visitante__2nd_half__expected_goals_xg,visitante__2nd_half__fouls,visitante__2nd_half__free_kicks,visitante__2nd_half__goalkeeper_saves,visitante__2nd_half__goals_prevented,visitante__2nd_half__headed_goals,visitante__2nd_half__hit_the_woodwork,visitante__2nd_half__interceptions,visitante__2nd_half__long_passes,visitante__2nd_half__offsides,visitante__2nd_half__passes,visitante__2nd_half__passes_in_final_third,visitante__2nd_half__red_cards,visitante__2nd_half__shots_inside_the_box,visitante__2nd_half__shots_off_target,visitante__2nd_half__shots_on_target,visitante__2nd_half__shots_outside_the_box,visitante__2nd_half__tackles,visitante__2nd_half__throw_ins,visitante__2nd_half__total_shots,visitante__2nd_half__touches_in_opposition_box,visitante__2nd_half__xg_on_target_xgot,visitante__2nd_half__xgot_faced,visitante__2nd_half__yellow_cards,visitante__accurate_through_passes,visitante__ball_possession,visitante__big_chances,visitante__blocked_shots,visitante__clearances,visitante__corner_kicks,visitante__crosses,visitante__duels_won,visitante__errors_leading_to_goal,visitante__errors_leading_to_shot,visitante__expected_assists_xa,visitante__expected_goals_xg,visitante__fouls,visitante__free_kicks,visitante__goalkeeper_saves,visitante__goals_prevented,visitante__headed_goals,visitante__hit_the_woodwork,visitante__interceptions,visitante__long_passes,visitante__offsides,visitante__passes,visitante__passes_in_final_third,visitante__shots_inside_the_box,visitante__shots_off_target,visitante__shots_on_target,visitante__shots_outside_the_box,visitante__tackles,visitante__throw_ins,visitante__total_shots,visitante__touches_in_opposition_box,visitante__xg_on_target_xgot,visitante__xgot_faced,visitante__yellow_cards
bkaF8SLs,austria,07.06.2025 18:45,Football / Europe / World Championship - Qualification,Austria,Romania,2,1,0,60%,0,1,8,3,27%(3/11),24,0,0,1.04,1.11,7,5,0,0.00,,0,3,67%(10/15),0,85%(186/218),65%(42/65),,9,3,7,2,80%(8/10),14,11,24,2.78,0.00,0,0,60%,0,1,8,2,9%(1/11),30,0,0,0.31,0.18,4,5,2,-0.46,0,0,6,63%(17/27),1,89%(257/288),79%(57/72),,1,0,2,2,61%(11/18),11,3,9,0.35,0.54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40%,0,3,22,2,67%(2/3),24,0,0,0.09,0.10,5,7,6,1.78,,0,4,38%(9/24),2,75%(109/146),57%(17/30),,3,0,0,0,56%(5/9),13,3,8,0.00,2.78,1,0,40%,1,1,17,2,80%(4/5),31,0,0,0.36,0.61,5,4,1,-0.65,1,0,3,52%(11/21),0,82%(157/192),67%(22/33),,6,3,3,1,82%(9/11),16,7,10,0.54,0.35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTk8ikiK,austria,23.03.2025 17:00,Football / Europe / UEFA Nations League - League A/B - Relegation - Final,Serbia,Austria,2,0,0,34%,0,2,21,0,0%(0/5),21,0,0,0.07,0.07,5,4,2,1.59,,0,5,48%(15/31),1,72%(118/163),68%(17/25),,0,1,0,3,67%(6/9),10,3,5,0.00,1.59,1,1,36%,3,2,21,2,11%(1/9),16,0,0,0.36,1.37,4,4,3,0.18,,2,1,76%(19/25),1,82%(119/146),73%(37/51),0,8,4,4,2,33%(1/3),7,10,17,1.21,0.18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,66%,0,2,7,2,13%(2/15),22,0,0,0.65,0.61,4,5,0,0.00,,0,4,57%(16/28),2,89%(273/307),76%(51/67),,3,3,2,4,63%(5/8),11,7,13,1.59,0.00,0,0,64%,1,1,7,1,30%(3/10),16,1,0,0.70,0.54,4,4,2,-0.79,,0,3,64%(14/22),2,87%(229/262),81%(88/109),1,4,1,3,1,50%(2/4),13,5,17,0.18,1.21,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6L7LToaD,austria,20.03.2025 19:45,Football / Europe / UEFA Nations League - League A/B - Relegation - Final,Austria,Serbia,1,1,1,64%,3,2,4,1,30%(3/10),31,0,0,0.85,1.20,5,4,0,0.00,,0,6,65%(17/26),1,85%(249/292),73%(57/78),,8,7,3,4,64%(7/11),10,12,19,0.67,0.00,,1,74%,2,7,7,2,24%(4/17),21,0,0,1.05,1.11,6,5,0,-0.25,,0,2,86%(19/22),1,90%(287/319),79%(84/106),,8,4,1,4,75%(6/8),14,12,20,0.10,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,36%,0,1,13,1,0%(0/3),27,0,0,0.02,0.23,4,5,2,-0.33,,0,2,26%(7/27),0,72%(116/162),64%(16/25),,2,1,0,0,67%(6/9),7,2,3,0.00,0.67,,0,26%,0,3,17,1,0%(0/3),25,0,0,0.05,0.13,5,6,1,0.10,,0,4,40%(10/25),1,75%(89/118),67%(10/15),,1,2,1,5,40%(4/10),3,6,4,0.75,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dIMhhZZe,austria,17.11.2024 17:00,Football / Europe / UEFA Nations League - League B - Round 6,Austria,Slovenia,1,1,,72%,,2,,1,,,,,,0.74,3,5,0,,,,5,,3,87%(325/374),,,,5,3,,,10,10,,,,0,,61%,,2,,2,,,,,,1.55,9,4,2,,,,4,,1,83%(233/282),,,,9,1,,,9,12,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28%,,1,,0,,,,,,0.07,5,3,2,,,,4,,0,63%(89/141),,,,1,0,,,13,2,,,,1,,39%,,1,,0,,,,,,0.62,4,9,1,,,,2,,0,73%(130/179),,,,3,3,,,15,7,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pv3mEGdF,austria,14.11.2024 15:00,Football / Europe / UEFA Nations League - League B - Round 5,Kazakhstan,Austria,0,2,,36%,,1,,0,,,,,,0.07,3,6,3,,,,3,,0,73%(120/165),,1,,2,1,,,12,4,,,,,,34%,,1,,1,,,,,,0.03,9,2,3,,,,9,,0,60%(96/159),,,,1,0,,,14,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64%,,3,,3,,,,,,1.72,6,3,1,,,,5,,1,84%(244/292),,0,,5,5,,,9,13,,,,,,66%,,1,,1,,,,,,0.98,2,9,0,,,,9,,2,83%(256/308),,,,6,3,,,11,10,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SrIlgFKk,austria,13.10.2024 18:45,Football / Europe / UEFA Nations League - League B - Round 4,Austria,Norway,5,1,,59%,,0,,0,,,,,,0.24,4,2,0,,,,3,,0,86%(257/298),,,,0,5,,,3,5,,,,1,,73%,,0,,3,,,,,,2.04,4,6,0,,,,2,,1,89%(246/275),,,,6,5,,,8,11,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41%,,0,,1,,,,,,0.63,2,4,4,,,,5,,0,81%(167/205),,,,4,1,,,8,5,,,,1,,27%,,0,,0,,,,,,0.17,6,4,1,,,,4,,0,68%(63/93),,,,3,0,,,5,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
z9Ldigk2,austria,10.10.2024 18:45,Football / Europe / UEFA Nations League - League B - Round 3,Austria,Kazakhstan,4,0,,66%,,4,,9,,,,,,1.00,4,8,0,,,,6,,1,85%(236/278),,,,7,3,,,11,14,,,,1,,66%,,7,,6,,,,,,2.06,6,9,1,,,,2,,0,83%(257/310),,,,3,5,,,12,15,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34%,,1,,2,,,,,,0.03,8,4,2,,,,6,,0,66%(98/149),,,,0,0,,,9,1,,,,0,,34%,,2,,1,,,,,,0.11,9,6,2,,,,7,,0,76%(123/161),,,,1,1,,,9,4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xEauGxS2,austria,09.09.2024 18:45,Football / Europe / UEFA Nations League - League B - Round 2,Norway,Austria,2,1,,44%,,0,,1,,,,,,0.24,2,4,1,,,,,,0,86%(210/243),,,,1,2,,,,3,,,,0,,46%,,0,,4,,,,,,0.64,4,5,1,,,,,,0,84%(133/159),,,,1,2,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56%,,1,,0,,,,,,0.67,3,1,1,,,,,,0,89%(249/281),,,,2,2,,,,5,,,,1,,54%,,1,,1,,,,,,0.21,5,5,1,,,,,,1,82%(196/239),,,,1,1,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jH3qFds9,austria,06.09.2024 18:45,Football / Europe / UEFA Nations League - League B - Round 1,Slovenia,Austria,1,1,,41%,,3,,1,,,,,,0.91,4,10,1,,,,,,0,74%(110/148),,,,1,1,,,,5,,,,0,,37%,,1,,3,,,,,,0.17,5,8,1,,,,,,0,74%(128/173),,,,2,0,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59%,,0,,4,,,,,,0.63,9,4,0,,,,,,1,81%(227/280),,,,2,2,,,,4,,,,3,,63%,,1,,3,,,,,,0.41,9,5,0,,,,,,0,88%(220/250),,,,3,1,,,,5,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xAyfhPLb,austria,02.07.2024 19:00,Football / Europe / Euro - Play Offs - 1/8-finals,Austria,Turkey,1,2,,50%,,3,,3,,,,,,0.38,8,3,0,,,,,,0,87%(218/251),,,,3,0,,,,6,,,,1,,64%,,4,,7,,,,,,2.35,4,3,1,,,,,,2,85%(267/314),,,,6,5,,,,15,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50%,,0,,3,,,,,,0.50,3,8,0,,,,,,0,85%(197/231),,,,2,1,,,,3,,,,2,,36%,,1,,1,,,,,,0.37,2,6,4,,,,,,1,75%(110/147),,,,0,2,,,,3,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
