match_id,seleccion,equipo,accurate_passesaccurate_passes,all,duelsduels,expected_goals_xgexpected_goals_xg,ratingrating,successful_dribblessuccessful_dribbles,total_shotstotal_shots,touches_in_opposition_boxtouches_in_opposition_box,touchestouches
vLj3jvyi,netherlands,local,85/91 (93%),van Dijk V.Centre back,8,0.55,8.6,-,3,7,100
vLj3jvyi,netherlands,local,112/118 (95%),de Jong F.Midfielder,8,-,8.5,-,-,-,127
vLj3jvyi,netherlands,local,24/32 (75%),Depay M.Striker,3,0.79,8.4,0/2 (0%),1,5,48
vLj3jvyi,netherlands,local,43/44 (98%),Kluivert J.Attacking midfielder,3,0.15,8.4,1/2 (50%),2,2,58
vLj3jvyi,netherlands,local,14/19 (74%),Malen D.Winger,11,0.38,8.0,2/7 (29%),4,10,41
vLj3jvyi,netherlands,local,10/10 (100%),Simons X.Midfielder,5,-,7.3,1/2 (50%),-,3,15
vLj3jvyi,netherlands,local,28/32 (88%),Verbruggen B.Goalkeeper,-,-,7.3,-,-,-,38
vLj3jvyi,netherlands,local,47/50 (94%),van de Ven M.Fullback,4,0.02,7.1,-,1,4,65
vLj3jvyi,netherlands,local,44/45 (98%),Reijnders T.Midfielder,2,0.04,7.0,1/1 (100%),2,-,51
vLj3jvyi,netherlands,local,15/19 (79%),Antman O.Striker,5,-,6.7,-,-,-,26
vLj3jvyi,netherlands,local,31/35 (89%),Gravenberch R.Midfielder,5,-,6.7,1/1 (100%),-,-,41
vLj3jvyi,netherlands,local,56/59 (95%),Timber J.Centre back,3,0.33,6.7,-,1,1,66
vLj3jvyi,netherlands,local,41/48 (85%),Dumfries D.Fullback,5,0.25,6.6,1/1 (100%),2,3,63
vLj3jvyi,netherlands,local,1/2 (50%),Weghorst W.Forward,3,-,6.6,-,-,4,6
vLj3jvyi,netherlands,local,16/19 (84%),Ake N.Defender,1,-,6.5,-,-,1,21
vLj3jvyi,netherlands,local,6/7 (86%),Lod R.Midfielder,5,-,6.5,1/1 (100%),-,-,14
vLj3jvyi,netherlands,local,2/3 (67%),Kallman B.Forward,1,0.24,6.3,-,1,2,5
vLj3jvyi,netherlands,local,2/2 (100%),Pohjanpalo J.Forward,2,0.01,6.3,-,1,1,7
vLj3jvyi,netherlands,local,10/12 (83%),Vaananen S.Midfielder,7,-,6.3,1/1 (100%),-,-,18
vLj3jvyi,netherlands,local,13/18 (72%),Alho N.Wingback,1,-,6.2,-,-,1,33
vLj3jvyi,netherlands,local,12/13 (92%),Keskinen T.Striker,3,0.12,6.2,-,2,1,21
vLj3jvyi,netherlands,local,22/28 (79%),Walta L.Midfielder,4,0.09,6.2,1/1 (100%),2,-,38
vLj3jvyi,netherlands,local,26/30 (87%),Kairinen K.Midfielder,4,-,6.1,-,-,-,36
vLj3jvyi,netherlands,local,9/11 (82%),Peltola M.Midfielder,6,-,6.1,-,-,-,18
vLj3jvyi,netherlands,local,31/35 (89%),Koski V.Centre back,12,-,6.0,0/1 (0%),-,-,52
vLj3jvyi,netherlands,local,23/25 (92%),van Hecke J. P.Defender,1,-,6.0,-,-,-,27
vLj3jvyi,netherlands,local,25/30 (83%),Lahteenmaki J.Wingback,6,-,5.7,-,-,-,46
vLj3jvyi,netherlands,local,16/31 (52%),Joronen J.Goalkeeper,-,-,5.2,-,-,-,38
vLj3jvyi,netherlands,local,29/31 (94%),Tenho M.Centre back,5,0.18,5.0,-,1,1,40
vLj3jvyi,netherlands,local,29/37 (78%),Stahl A.Centre back,3,-,4.5,0/1 (0%),-,-,47
vLj3jvyi,netherlands,local,1/2 (50%),Skytta N.Midfielder,1,-,-,-,-,-,3
8x0Xe0DT,netherlands,local,15/19 (79%),Gakpo C.Winger,9,1.72,9.1,1/2 (50%),4,7,41
8x0Xe0DT,netherlands,local,40/42 (95%),Reijnders T.Midfielder,12,0.39,8.5,2/5 (40%),4,5,63
8x0Xe0DT,netherlands,local,31/36 (86%),Dumfries D.Fullback,9,0.04,8.1,1/2 (50%),2,7,71
8x0Xe0DT,netherlands,local,18/23 (78%),Frimpong J.Winger,11,0.07,7.8,6/8 (75%),1,13,51
8x0Xe0DT,netherlands,local,10/11 (91%),Depay M.Forward,2,0.84,7.7,-,5,3,20
8x0Xe0DT,netherlands,local,52/57 (91%),Gravenberch R.Midfielder,5,0.17,7.6,1/1 (100%),2,3,68
8x0Xe0DT,netherlands,local,48/51 (94%),de Jong F.Midfielder,4,-,7.5,2/2 (100%),-,2,58
8x0Xe0DT,netherlands,local,79/83 (95%),Timber J.Centre back,3,-,7.3,1/2 (50%),-,1,92
8x0Xe0DT,netherlands,local,14/17 (82%),Weghorst W.Striker,8,0.03,7.1,-,1,5,24
8x0Xe0DT,netherlands,local,42/46 (91%),Verbruggen B.Goalkeeper,-,-,6.9,-,-,-,50
8x0Xe0DT,netherlands,local,4/4 (100%),Malen D.Forward,3,0.05,6.8,0/2 (0%),1,5,9
8x0Xe0DT,netherlands,local,11/11 (100%),Kluivert J.Forward,1,-,6.7,-,-,2,15
